Indicator Name,Indicator Code,Country Name,Country Code,Year,Value,Disaggregation
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa,MEA,2015,88.298,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa,MEA,2014,88.02,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa,MEA,2013,87.797,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa,MEA,2012,86.872,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa,MEA,2011,85.808,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa,MEA,2010,85.751,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa,MEA,2009,85.374,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa,MEA,2008,88.154,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa,MEA,2007,86.978,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa,MEA,2006,86.1,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa,MEA,2005,85.251,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa,MEA,2004,84.651,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa,MEA,2003,83.73,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa,MEA,2002,83.17,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa,MEA,2001,82.141,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa,MEA,2000,80.999,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa,MEA,1999,79.902,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa,MEA,1998,78.696,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa,MEA,1997,77.507,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa,MEA,1996,76.205,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa,MEA,1995,74.857,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa,MEA,1994,72.961,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa,MEA,1993,71.671,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa,MEA,1992,72.124,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa,MEA,1991,70.659,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa,MEA,1990,68.989,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa,MEA,1989,66.107,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa,MEA,1988,64.582,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa,MEA,1987,62.999,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa,MEA,1986,61.405,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa,MEA,1985,59.719,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa,MEA,1984,57.947,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa,MEA,1983,56.13,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa,MEA,1982,54.974,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa,MEA,1981,53.626,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa,MEA,1980,52.326,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa,MEA,1979,51.053,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa,MEA,1978,50.09,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa,MEA,1977,48.966,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa,MEA,1976,47.768,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa,MEA,1975,46.886,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa,MEA,1974,45.988,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa,MEA,1973,45.196,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (excluding high income),MNA,2023,87.758,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (excluding high income),MNA,2022,87.554,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (excluding high income),MNA,2021,87.265,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (excluding high income),MNA,2020,86.911,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (excluding high income),MNA,2019,86.548,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (excluding high income),MNA,2018,86.151,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (excluding high income),MNA,2017,85.8,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (excluding high income),MNA,2016,85.35,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (excluding high income),MNA,2015,87.001,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (excluding high income),MNA,2014,86.668,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (excluding high income),MNA,2013,86.407,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (excluding high income),MNA,2012,85.359,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (excluding high income),MNA,2011,84.163,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (excluding high income),MNA,2010,84.262,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (excluding high income),MNA,2009,83.907,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (excluding high income),MNA,2008,87.112,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (excluding high income),MNA,2007,85.891,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (excluding high income),MNA,2006,85.007,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (excluding high income),MNA,2005,84.144,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (excluding high income),MNA,2004,83.514,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (excluding high income),MNA,2003,82.52,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (excluding high income),MNA,2002,81.833,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (excluding high income),MNA,2001,80.722,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (excluding high income),MNA,2000,79.49,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (excluding high income),MNA,1999,78.333,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (excluding high income),MNA,1998,77.067,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (excluding high income),MNA,1997,76.131,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (excluding high income),MNA,1996,74.769,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (excluding high income),MNA,1995,73.352,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (excluding high income),MNA,1994,71.332,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (excluding high income),MNA,1993,70.019,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (excluding high income),MNA,1992,70.644,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (excluding high income),MNA,1991,69.141,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (excluding high income),MNA,1990,67.329,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (excluding high income),MNA,1989,64.281,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (excluding high income),MNA,1988,62.733,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (excluding high income),MNA,1987,61.118,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (excluding high income),MNA,1986,59.398,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (excluding high income),MNA,1985,57.573,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (excluding high income),MNA,1984,55.652,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (excluding high income),MNA,1983,53.705,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (excluding high income),MNA,1982,52.466,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (excluding high income),MNA,1981,51.065,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (excluding high income),MNA,1980,49.656,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (excluding high income),MNA,1979,48.28,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (excluding high income),MNA,1978,47.271,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (excluding high income),MNA,1977,46.042,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (excluding high income),MNA,1976,44.72,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (excluding high income),MNA,1975,43.752,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (excluding high income),MNA,1974,42.785,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (excluding high income),MNA,1973,41.937,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (excluding high income),MNA,1972,41.097,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (IDA & IBRD),TMN,2023,87.582,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (IDA & IBRD),TMN,2022,87.375,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (IDA & IBRD),TMN,2021,87.083,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (IDA & IBRD),TMN,2020,86.726,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (IDA & IBRD),TMN,2019,86.356,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (IDA & IBRD),TMN,2018,85.952,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (IDA & IBRD),TMN,2017,85.598,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (IDA & IBRD),TMN,2016,85.144,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (IDA & IBRD),TMN,2015,86.823,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (IDA & IBRD),TMN,2014,86.488,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (IDA & IBRD),TMN,2013,86.229,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (IDA & IBRD),TMN,2012,85.173,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (IDA & IBRD),TMN,2011,83.966,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (IDA & IBRD),TMN,2010,84.073,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (IDA & IBRD),TMN,2009,83.72,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (IDA & IBRD),TMN,2008,86.971,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (IDA & IBRD),TMN,2007,85.741,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (IDA & IBRD),TMN,2006,84.849,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (IDA & IBRD),TMN,2005,83.982,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (IDA & IBRD),TMN,2004,83.349,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (IDA & IBRD),TMN,2003,82.348,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (IDA & IBRD),TMN,2002,81.657,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (IDA & IBRD),TMN,2001,80.542,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (IDA & IBRD),TMN,2000,79.299,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (IDA & IBRD),TMN,1999,78.133,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (IDA & IBRD),TMN,1998,76.855,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (IDA & IBRD),TMN,1997,75.913,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (IDA & IBRD),TMN,1996,74.54,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (IDA & IBRD),TMN,1995,73.114,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (IDA & IBRD),TMN,1994,71.078,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (IDA & IBRD),TMN,1993,69.76,"female, 15-24"
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Middle East & North Africa (IDA & IBRD),TMN,1992,70.398,"female, 15-24"
